11169,CSE337 Scripting Languages,A
11169,CSE376 Advanced System Programming in UNIX/C,A
11169,CSE380 Computer Game Programming,A
11170,CSE114 Computer Science I,A
11170,CSE214 Computer Science II,A-
11170,CSE215 Foundations of Computer Science,B
11170,CSE219 Computer Science III,B
11170,CSE311 Systems Administration,B
11170,CSE327 Fundamentals of Computer Vision,B-
11170,CSE328 Fundamentals of Computer Graphics,B
11170,CSE352 Artificial Intelligence,B
11170,CSE360 Software Security,A-
11170,CSE373 Analysis of Algorithms,D
11170,CSE391 Benevolent Computing,C
11170,CSE487 Research in Computer Science,A
11171,CSE114 Computer Science I,B
11171,CSE214 Computer Science II,A
11171,CSE215 Foundations of Computer Science,A-
11171,CSE219 Computer Science III,A-
11171,CSE308 Software Engineering,A-
11171,CSE310 Computer Networks,B
11171,CSE320 System Fundementals II,B
11171,CSE361 Web Security,A-
11171,CSE362 Mobile Security,B
11171,CSE378 Introduction to Robotics,B
11171,CSE391 Benevolent Computing,B-
11171,CSE487 Research in Computer Science,B-
11172,CSE101 Introduction to Computers,B
11172,CSE114 Computer Science I,C
11172,CSE214 Computer Science II,B+
11172,CSE215 Foundations of Computer Science,B+
11172,CSE219 Computer Science III,B
11172,CSE260 Computer Science B: Honors,A-
11172,CSE261 Laboratory for Computer Science B: Honors,A
11172,CSE311 Systems Administration,B
11172,CSE332 Introduction to Visualization,F
11172,CSE371 Logic,A
11172,CSE373 Analysis of Algorithms,C-
11173,CSE114 Computer Science I,C+
11173,CSE214 Computer Science II,A-
11173,CSE215 Foundations of Computer Science,B
11173,CSE219 Computer Science III,C-
11173,CSE260 Computer Science B: Honors,D
11173,CSE303 Introduction to the Theory of Computation,A-
11173,CSE311 Systems Administration,A
11173,CSE325 Computers and Sculpture,B
11173,CSE350 Theory of Computation: Honors,C
11173,CSE352 Artificial Intelligence,C
11173,CSE377 Introduction to Medical Imaging,B
11173,CSE378 Introduction to Robotics,A-
11174,CSE114 Computer Science I,B-
11174,CSE214 Computer Science II,B
11174,CSE215 Foundations of Computer Science,B
11174,CSE219 Computer Science III,A-
11174,CSE220 System Fundamentals I,A
11174,CSE306 Operating Systems,C
11174,CSE307 Principles of Programming Languages,A-
11174,CSE310 Computer Networks,A-
11174,CSE350 Theory of Computation: Honors,A-
11174,CSE353 Machine Learning,B-
11174,CSE360 Software Security,B+
11174,CSE378 Introduction to Robotics,C-
11174,CSE385 Analysis of Algorithms: Honors,C+
11175,CSE114 Computer Science I,B+
11175,CSE160 Computer Science A: Honors,B-
11175,CSE214 Computer Science II,D+
11175,CSE215 Foundations of Computer Science,B-
11175,CSE219 Computer Science III,A-
11175,CSE230 Intermediate Programming in C and C++,C
11175,CSE261 Laboratory for Computer Science B: Honors,A
11175,CSE305 Principles of Database Systems,A
11175,CSE306 Operating Systems,A
11175,CSE308 Software Engineering,C
11175,CSE355 Computational Geometry,B-
11175,CSE361 Web Security,C
11175,CSE362 Mobile Security,A-
11176,CSE101 Introduction to Computers,B
11176,CSE114 Computer Science I,C+
11176,CSE130 Introduction to Programming in C,F
11176,CSE214 Computer Science II,B
11176,CSE215 Foundations of Computer Science,B+
11176,CSE219 Computer Science III,C
11176,CSE303 Introduction to the Theory of Computation,C+
11176,CSE305 Principles of Database Systems,B
11176,CSE308 Software Engineering,B-
11176,CSE333 User Interface Development,B-
11176,CSE336 Internet Programming,A-
11176,CSE360 Software Security,A
11176,CSE371 Logic,B
11176,CSE392 Social Network Analysis,A
11177,CSE102 Introduction to Web Design and Programming,A-
11177,CSE114 Computer Science I,C+
11177,CSE214 Computer Science II,B+
11177,CSE215 Foundations of Computer Science,B-
11177,CSE219 Computer Science III,A-
11177,CSE301 History of Computing,B-
11177,CSE303 Introduction to the Theory of Computation,C
11177,CSE304 Compiler Design,C+
11177,CSE305 Principles of Database Systems,C+
11177,CSE323 Human Computer Interaction,C+
11177,CSE328 Fundamentals of Computer Graphics,A-
11177,CSE350 Theory of Computation: Honors,C
11177,CSE487 Research in Computer Science,C+
11178,CSE114 Computer Science I,C+
11178,CSE150 Foundations of Computer Science: Honors,B
11178,CSE214 Computer Science II,B+
11178,CSE215 Foundations of Computer Science,C
11178,CSE219 Computer Science III,B
11178,CSE300 Technical Communications,B+
11178,CSE301 History of Computing,B+
11178,CSE303 Introduction to the Theory of Computation,B
11178,CSE311 Systems Administration,B-
11178,CSE328 Fundamentals of Computer Graphics,B+
11178,CSE331 Fundamentals of Computer Security,A
11178,CSE334 Introduction to Multimedia Systems,C+
11178,CSE385 Analysis of Algorithms: Honors,C+
11178,CSE487 Research in Computer Science,A
11179,CSE101 Introduction to Computers,A-
11179,CSE114 Computer Science I,C+
11179,CSE130 Introduction to Programming in C,C
11179,CSE214 Computer Science II,A-
11179,CSE215 Foundations of Computer Science,B-
11179,CSE219 Computer Science III,C
11179,CSE305 Principles of Database Systems,B
11179,CSE323 Human Computer Interaction,A
11179,CSE331 Fundamentals of Computer Security,A-
11179,CSE336 Internet Programming,C
11179,CSE380 Computer Game Programming,B-
11179,CSE390 Natural Language Processing,C+
11179,CSE392 Social Network Analysis,B+
11180,CSE101 Introduction to Computers,C+
11180,CSE114 Computer Science I,B-
11180,CSE130 Introduction to Programming in C,A-
11180,CSE161 Laboratory for Computer Science A: Honors,A-
11180,CSE214 Computer Science II,B+
11180,CSE215 Foundations of Computer Science,C
11180,CSE219 Computer Science III,C+
11180,CSE220 System Fundamentals I,B+
11180,CSE261 Laboratory for Computer Science B: Honors,B-
11180,CSE310 Computer Networks,C+
11180,CSE328 Fundamentals of Computer Graphics,A
11180,CSE487 Research in Computer Science,B
11181,CSE114 Computer Science I,B-
11181,CSE160 Computer Science A: Honors,B-
11181,CSE214 Computer Science II,C-
11181,CSE215 Foundations of Computer Science,A-
11181,CSE219 Computer Science III,A
11181,CSE301 History of Computing,B+
11181,CSE304 Compiler Design,C+
11181,CSE327 Fundamentals of Computer Vision,B-
11181,CSE332 Introduction to Visualization,F
11181,CSE334 Introduction to Multimedia Systems,B+
11181,CSE336 Internet Programming,B
11181,CSE377 Introduction to Medical Imaging,B+
11181,CSE378 Introduction to Robotics,A
11182,CSE114 Computer Science I,A
11182,CSE214 Computer Science II,A-
11182,CSE215 Foundations of Computer Science,A
11182,CSE219 Computer Science III,C
11182,CSE220 System Fundamentals I,A
11182,CSE303 Introduction to the Theory of Computation,C+
11182,CSE306 Operating Systems,C
11182,CSE311 Systems Administration,B+
11182,CSE352 Artificial Intelligence,C+
11182,CSE370 Wireless and Mobile Networking,B
11182,CSE376 Advanced System Programming in UNIX/C,A-
11182,CSE377 Introduction to Medical Imaging,D
11182,CSE475 Undergraduate Teaching Practicum,A
11183,CSE114 Computer Science I,B+
11183,CSE214 Computer Science II,B-
11183,CSE215 Foundations of Computer Science,A
11183,CSE219 Computer Science III,A
11183,CSE260 Computer Science B: Honors,B
11183,CSE301 History of Computing,B
11183,CSE304 Compiler Design,B
11183,CSE336 Internet Programming,A
11183,CSE353 Machine Learning,D
11183,CSE371 Logic,B-
11183,CSE385 Analysis of Algorithms: Honors,A
11183,CSE392 Social Network Analysis,B+
11183,CSE475 Undergraduate Teaching Practicum,C-
11183,CSE487 Research in Computer Science,D
11184,CSE101 Introduction to Computers,C
11184,CSE114 Computer Science I,A-
11184,CSE150 Foundations of Computer Science: Honors,B+
11184,CSE214 Computer Science II,A-
11184,CSE215 Foundations of Computer Science,A-
11184,CSE219 Computer Science III,B-
11184,CSE220 System Fundamentals I,A-
11184,CSE323 Human Computer Interaction,B-
11184,CSE325 Computers and Sculpture,C
11184,CSE327 Fundamentals of Computer Vision,B-
11184,CSE332 Introduction to Visualization,A-
11184,CSE378 Introduction to Robotics,C+
11185,CSE114 Computer Science I,A
11185,CSE214 Computer Science II,C
11185,CSE215 Foundations of Computer Science,A
11185,CSE219 Computer Science III,A
11185,CSE303 Introduction to the Theory of Computation,A-
11185,CSE325 Computers and Sculpture,B-
11185,CSE328 Fundamentals of Computer Graphics,A
11185,CSE332 Introduction to Visualization,C+
11185,CSE353 Machine Learning,B+
11185,CSE355 Computational Geometry,B+
11185,CSE370 Wireless and Mobile Networking,A
11185,CSE376 Advanced System Programming in UNIX/C,A-
11185,CSE385 Analysis of Algorithms: Honors,B+
11185,CSE390 Natural Language Processing,B-
11186,CSE102 Introduction to Web Design and Programming,C+
11186,CSE114 Computer Science I,A
11186,CSE160 Computer Science A: Honors,C
11186,CSE161 Laboratory for Computer Science A: Honors,C
11186,CSE214 Computer Science II,C+
11186,CSE215 Foundations of Computer Science,B-
11186,CSE219 Computer Science III,C+
11186,CSE261 Laboratory for Computer Science B: Honors,C
11186,CSE308 Software Engineering,D+
11186,CSE320 System Fundementals II,B
11186,CSE370 Wireless and Mobile Networking,B+
11186,CSE371 Logic,B+
11186,CSE378 Introduction to Robotics,B-
11186,CSE390 Natural Language Processing,B+
11187,CSE102 Introduction to Web Design and Programming,C-
11187,CSE114 Computer Science I,B+
11187,CSE130 Introduction to Programming in C,D+
11187,CSE160 Computer Science A: Honors,A
11187,CSE214 Computer Science II,B-
11187,CSE215 Foundations of Computer Science,B+
11187,CSE219 Computer Science III,A-
11187,CSE261 Laboratory for Computer Science B: Honors,C
11187,CSE300 Technical Communications,B+
11187,CSE303 Introduction to the Theory of Computation,B
11187,CSE305 Principles of Database Systems,C
11187,CSE320 System Fundementals II,B+
11187,CSE350 Theory of Computation: Honors,A
11187,CSE378 Introduction to Robotics,B
11188,CSE114 Computer Science I,B-
11188,CSE150 Foundations of Computer Science: Honors,B+
11188,CSE214 Computer Science II,C
11188,CSE215 Foundations of Computer Science,B-
11188,CSE219 Computer Science III,B-
11188,CSE261 Laboratory for Computer Science B: Honors,C+
11188,CSE306 Operating Systems,B-
11188,CSE331 Fundamentals of Computer Security,A
11188,CSE336 Internet Programming,C+
11188,CSE346 Computer Communications,B
11188,CSE350 Theory of Computation: Honors,B
11188,CSE378 Introduction to Robotics,C
11188,CSE380 Computer Game Programming,A
11189,CSE114 Computer Science I,B-
11189,CSE214 Computer Science II,A
11189,CSE215 Foundations of Computer Science,C
11189,CSE219 Computer Science III,B
11189,CSE300 Technical Communications,A
11189,CSE301 History of Computing,B
11189,CSE307 Principles of Programming Languages,C+
11189,"CSE312 Legal, Social, and Ethical Issues in Information Systems",A
11189,CSE327 Fundamentals of Computer Vision,B
11189,CSE334 Introduction to Multimedia Systems,A-
11189,CSE346 Computer Communications,B-
11189,CSE353 Machine Learning,B
11189,CSE377 Introduction to Medical Imaging,A
11189,CSE392 Social Network Analysis,A-
11190,CSE114 Computer Science I,B-
11190,CSE130 Introduction to Programming in C,A-
11190,CSE214 Computer Science II,C+
11190,CSE215 Foundations of Computer Science,A-
11190,CSE219 Computer Science III,C
11190,CSE260 Computer Science B: Honors,B
11190,CSE300 Technical Communications,F
11190,CSE305 Principles of Database Systems,C+
11190,CSE350 Theory of Computation: Honors,A
11190,CSE361 Web Security,C
11190,CSE385 Analysis of Algorithms: Honors,B+
11190,CSE475 Undergraduate Teaching Practicum,C+
11191,CSE114 Computer Science I,C
11191,CSE130 Introduction to Programming in C,C
11191,CSE214 Computer Science II,B+
11191,CSE215 Foundations of Computer Science,B+
11191,CSE219 Computer Science III,F
11191,CSE260 Computer Science B: Honors,B-
11191,CSE303 Introduction to the Theory of Computation,C
11191,CSE320 System Fundementals II,C+
11191,CSE327 Fundamentals of Computer Vision,B-
11191,CSE337 Scripting Languages,B-
11191,CSE346 Computer Communications,B+
11191,CSE360 Software Security,B+
11191,CSE381 Advanced Game Programming,A-
11191,CSE391 Benevolent Computing,A
11192,CSE102 Introduction to Web Design and Programming,B+
11192,CSE114 Computer Science I,A-
11192,CSE130 Introduction to Programming in C,A-
11192,CSE160 Computer Science A: Honors,B
11192,CSE214 Computer Science II,B-
11192,CSE215 Foundations of Computer Science,B+
11192,CSE219 Computer Science III,D
11192,CSE303 Introduction to the Theory of Computation,B
11192,CSE304 Compiler Design,B-
11192,CSE353 Machine Learning,C+
11192,CSE361 Web Security,B+
11192,CSE370 Wireless and Mobile Networking,A-
11192,CSE390 Natural Language Processing,C+
11193,CSE114 Computer Science I,B
11193,CSE214 Computer Science II,B+
11193,CSE215 Foundations of Computer Science,C
11193,CSE219 Computer Science III,B
11193,CSE230 Intermediate Programming in C and C++,A-
11193,CSE304 Compiler Design,C+
11193,CSE306 Operating Systems,A
11193,CSE327 Fundamentals of Computer Vision,B-
11193,CSE353 Machine Learning,B
11193,CSE355 Computational Geometry,B+
11193,CSE362 Mobile Security,B
11193,CSE371 Logic,A-
11193,CSE378 Introduction to Robotics,B
11193,CSE475 Undergraduate Teaching Practicum,A-
11194,CSE101 Introduction to Computers,A-
11194,CSE114 Computer Science I,B
11194,CSE214 Computer Science II,C
11194,CSE215 Foundations of Computer Science,C
11194,CSE219 Computer Science III,B+
11194,CSE311 Systems Administration,C
11194,CSE325 Computers and Sculpture,C+
11194,CSE337 Scripting Languages,A-
11194,CSE346 Computer Communications,A-
11194,CSE355 Computational Geometry,A-
11194,CSE392 Social Network Analysis,A
11195,CSE114 Computer Science I,B-
11195,CSE161 Laboratory for Computer Science A: Honors,A-
11195,CSE214 Computer Science II,F
11195,CSE215 Foundations of Computer Science,A-
11195,CSE219 Computer Science III,A
11195,CSE220 System Fundamentals I,B+
11195,CSE306 Operating Systems,C
11195,"CSE312 Legal, Social, and Ethical Issues in Information Systems",C+
11195,CSE323 Human Computer Interaction,B-
11195,CSE333 User Interface Development,C+
11195,CSE362 Mobile Security,B-
11195,CSE370 Wireless and Mobile Networking,A
11195,CSE371 Logic,F
11196,CSE114 Computer Science I,B-
11196,CSE214 Computer Science II,B
11196,CSE215 Foundations of Computer Science,C+
11196,CSE219 Computer Science III,A-
11196,CSE220 System Fundamentals I,B
11196,CSE230 Intermediate Programming in C and C++,A-
11196,CSE346 Computer Communications,B-
11196,CSE350 Theory of Computation: Honors,B
11196,CSE355 Computational Geometry,B
11196,CSE362 Mobile Security,A
11196,CSE370 Wireless and Mobile Networking,A
11196,CSE378 Introduction to Robotics,A-
11196,CSE385 Analysis of Algorithms: Honors,B
11196,CSE475 Undergraduate Teaching Practicum,B
11197,CSE114 Computer Science I,C
11197,CSE150 Foundations of Computer Science: Honors,A-
11197,CSE161 Laboratory for Computer Science A: Honors,C+
11197,CSE214 Computer Science II,B-
11197,CSE215 Foundations of Computer Science,B-
11197,CSE219 Computer Science III,A-
11197,CSE306 Operating Systems,B
11197,CSE307 Principles of Programming Languages,D
11197,CSE320 System Fundementals II,A
11197,CSE328 Fundamentals of Computer Graphics,B-
11197,CSE333 User Interface Development,C
11197,CSE381 Advanced Game Programming,C
11197,CSE392 Social Network Analysis,C
11198,CSE114 Computer Science I,C
11198,CSE130 Introduction to Programming in C,A-
11198,CSE214 Computer Science II,A-
11198,CSE215 Foundations of Computer Science,C
11198,CSE219 Computer Science III,C
11198,CSE230 Intermediate Programming in C and C++,C+
11198,CSE301 History of Computing,A-
11198,CSE303 Introduction to the Theory of Computation,C
11198,CSE308 Software Engineering,D+
11198,CSE332 Introduction to Visualization,B
11198,CSE337 Scripting Languages,C+
11198,CSE355 Computational Geometry,A
11198,CSE377 Introduction to Medical Imaging,D
11199,CSE102 Introduction to Web Design and Programming,C-
11199,CSE114 Computer Science I,C
11199,CSE214 Computer Science II,A
11199,CSE215 Foundations of Computer Science,B
11199,CSE219 Computer Science III,C
11199,CSE220 System Fundamentals I,C+
11199,CSE307 Principles of Programming Languages,D+
11199,CSE352 Artificial Intelligence,C+
11199,CSE353 Machine Learning,B-
11199,CSE361 Web Security,A
11199,CSE373 Analysis of Algorithms,A
11199,CSE377 Introduction to Medical Imaging,B
11200,CSE101 Introduction to Computers,C+
11200,CSE114 Computer Science I,D
11200,CSE160 Computer Science A: Honors,B-
11200,CSE214 Computer Science II,A
11200,CSE215 Foundations of Computer Science,A-
11200,CSE219 Computer Science III,A-
11200,CSE220 System Fundamentals I,B+
11200,CSE261 Laboratory for Computer Science B: Honors,C+
11200,CSE325 Computers and Sculpture,A
11200,CSE373 Analysis of Algorithms,C-
11200,CSE377 Introduction to Medical Imaging,A
11200,CSE381 Advanced Game Programming,C+
11201,CSE114 Computer Science I,B-
11201,CSE130 Introduction to Programming in C,C
11201,CSE214 Computer Science II,C
11201,CSE215 Foundations of Computer Science,B+
11201,CSE219 Computer Science III,D+
11201,CSE230 Intermediate Programming in C and C++,C+
11201,CSE304 Compiler Design,A-
11201,CSE306 Operating Systems,B-
11201,CSE327 Fundamentals of Computer Vision,B
11201,CSE331 Fundamentals of Computer Security,A
11201,CSE355 Computational Geometry,A-
11201,CSE370 Wireless and Mobile Networking,B
11201,CSE475 Undergraduate Teaching Practicum,B
11202,CSE102 Introduction to Web Design and Programming,C
11202,CSE114 Computer Science I,C
11202,CSE150 Foundations of Computer Science: Honors,B+
11202,CSE214 Computer Science II,A-
11202,CSE215 Foundations of Computer Science,B+
11202,CSE219 Computer Science III,A-
11202,CSE300 Technical Communications,B+
11202,CSE311 Systems Administration,C+
11202,CSE325 Computers and Sculpture,B+
11202,CSE331 Fundamentals of Computer Security,B
11202,CSE350 Theory of Computation: Honors,A-
11202,CSE380 Computer Game Programming,A
11202,CSE385 Analysis of Algorithms: Honors,A-
11202,CSE390 Natural Language Processing,B
11203,CSE114 Computer Science I,D
11203,CSE130 Introduction to Programming in C,B-
11203,CSE160 Computer Science A: Honors,A
11203,CSE214 Computer Science II,A-
11203,CSE215 Foundations of Computer Science,B
11203,CSE219 Computer Science III,C
11203,CSE304 Compiler Design,A-
11203,CSE308 Software Engineering,B-
11203,CSE311 Systems Administration,C+
11203,CSE327 Fundamentals of Computer Vision,C
11203,CSE333 User Interface Development,A
11203,CSE381 Advanced Game Programming,A
11204,CSE114 Computer Science I,C+
11204,CSE130 Introduction to Programming in C,A-
11204,CSE161 Laboratory for Computer Science A: Honors,B-
11204,CSE214 Computer Science II,A-
11204,CSE215 Foundations of Computer Science,C+
11204,CSE219 Computer Science III,B-
11204,CSE230 Intermediate Programming in C and C++,B-
11204,CSE300 Technical Communications,B
11204,"CSE312 Legal, Social, and Ethical Issues in Information Systems",C+
11204,CSE362 Mobile Security,B
11204,CSE373 Analysis of Algorithms,B
11204,CSE378 Introduction to Robotics,C
11205,CSE101 Introduction to Computers,B-
11205,CSE114 Computer Science I,B-
11205,CSE130 Introduction to Programming in C,C
11205,CSE214 Computer Science II,B+
11205,CSE215 Foundations of Computer Science,D
11205,CSE219 Computer Science III,B
11205,CSE306 Operating Systems,A
11205,CSE307 Principles of Programming Languages,A
11205,CSE355 Computational Geometry,B+
11205,CSE361 Web Security,C
11205,CSE370 Wireless and Mobile Networking,A
11205,CSE377 Introduction to Medical Imaging,B+
11205,CSE487 Research in Computer Science,B+
11206,CSE114 Computer Science I,B+
11206,CSE214 Computer Science II,B
11206,CSE215 Foundations of Computer Science,A
11206,CSE219 Computer Science III,B
11206,CSE230 Intermediate Programming in C and C++,A-
11206,CSE308 Software Engineering,B+
11206,CSE310 Computer Networks,C
11206,CSE323 Human Computer Interaction,C+
11206,CSE328 Fundamentals of Computer Graphics,B+
11206,CSE331 Fundamentals of Computer Security,C+
11206,CSE378 Introduction to Robotics,B
11206,CSE381 Advanced Game Programming,B+
11206,CSE392 Social Network Analysis,C+
11206,CSE475 Undergraduate Teaching Practicum,B+
11207,CSE102 Introduction to Web Design and Programming,B-
11207,CSE114 Computer Science I,B-
11207,CSE160 Computer Science A: Honors,A
11207,CSE214 Computer Science II,B+
11207,CSE215 Foundations of Computer Science,C+
11207,CSE219 Computer Science III,B-
11207,CSE300 Technical Communications,B+
11207,CSE301 History of Computing,C
11207,CSE323 Human Computer Interaction,C+
11207,CSE328 Fundamentals of Computer Graphics,C+
11207,CSE346 Computer Communications,B-
11207,CSE391 Benevolent Computing,C+
11208,CSE114 Computer Science I,B+
11208,CSE161 Laboratory for Computer Science A: Honors,D+
11208,CSE214 Computer Science II,B+
11208,CSE215 Foundations of Computer Science,A-
11208,CSE219 Computer Science III,B+
11208,CSE261 Laboratory for Computer Science B: Honors,C+
11208,CSE303 Introduction to the Theory of Computation,C-
11208,"CSE312 Legal, Social, and Ethical Issues in Information Systems",C-
11208,CSE327 Fundamentals of Computer Vision,B+
11208,CSE331 Fundamentals of Computer Security,B+
11208,CSE355 Computational Geometry,B
11208,CSE360 Software Security,C+
11208,CSE361 Web Security,C+
11208,CSE380 Computer Game Programming,C
11209,CSE114 Computer Science I,A
11209,CSE214 Computer Science II,A
11209,CSE215 Foundations of Computer Science,C
11209,CSE219 Computer Science III,B-
11209,CSE230 Intermediate Programming in C and C++,B-
11209,CSE260 Computer Science B: Honors,A
11209,CSE306 Operating Systems,C+
11209,CSE310 Computer Networks,B
11209,CSE311 Systems Administration,C
11209,CSE328 Fundamentals of Computer Graphics,B
11209,CSE336 Internet Programming,B-
11209,CSE337 Scripting Languages,D+
11209,CSE346 Computer Communications,B-
11209,CSE352 Artificial Intelligence,A-
11210,CSE101 Introduction to Computers,C+
11210,CSE114 Computer Science I,B-
11210,CSE150 Foundations of Computer Science: Honors,B-
11210,CSE214 Computer Science II,C+
11210,CSE215 Foundations of Computer Science,B+
11210,CSE219 Computer Science III,C+
11210,CSE308 Software Engineering,D
11210,CSE325 Computers and Sculpture,F
11210,CSE332 Introduction to Visualization,B
11210,CSE334 Introduction to Multimedia Systems,C
11210,CSE346 Computer Communications,B+
11210,CSE350 Theory of Computation: Honors,B
11210,CSE352 Artificial Intelligence,C
11210,CSE385 Analysis of Algorithms: Honors,A-
11211,CSE101 Introduction to Computers,C
11211,CSE114 Computer Science I,A
11211,CSE150 Foundations of Computer Science: Honors,B+
11211,CSE214 Computer Science II,B+
11211,CSE215 Foundations of Computer Science,B+
11211,CSE219 Computer Science III,A
11211,CSE336 Internet Programming,B
11211,CSE337 Scripting Languages,B+
11211,CSE361 Web Security,C
11211,CSE362 Mobile Security,A
11211,CSE373 Analysis of Algorithms,B-
11211,CSE376 Advanced System Programming in UNIX/C,A-
11211,CSE391 Benevolent Computing,C
11212,CSE101 Introduction to Computers,C+
11212,CSE114 Computer Science I,B-
11212,CSE161 Laboratory for Computer Science A: Honors,F
11212,CSE214 Computer Science II,C+
11212,CSE215 Foundations of Computer Science,C+
11212,CSE219 Computer Science III,C+
11212,CSE307 Principles of Programming Languages,A-
11212,CSE311 Systems Administration,B
11212,CSE334 Introduction to Multimedia Systems,B+
11212,CSE346 Computer Communications,B
11212,CSE350 Theory of Computation: Honors,C
11212,CSE362 Mobile Security,A-
11212,CSE390 Natural Language Processing,C
11212,CSE392 Social Network Analysis,B+
11213,CSE114 Computer Science I,A
11213,CSE214 Computer Science II,A
11213,CSE215 Foundations of Computer Science,C+
11213,CSE219 Computer Science III,A
11213,CSE260 Computer Science B: Honors,B+
11213,CSE303 Introduction to the Theory of Computation,C
11213,CSE305 Principles of Database Systems,B
11213,"CSE312 Legal, Social, and Ethical Issues in Information Systems",B+
11213,CSE331 Fundamentals of Computer Security,B
11213,CSE337 Scripting Languages,A
11213,CSE371 Logic,B-
11213,CSE376 Advanced System Programming in UNIX/C,A
11213,CSE392 Social Network Analysis,A-
11213,CSE487 Research in Computer Science,B
11214,CSE114 Computer Science I,A
11214,CSE161 Laboratory for Computer Science A: Honors,B
11214,CSE214 Computer Science II,B
11214,CSE215 Foundations of Computer Science,C+
11214,CSE219 Computer Science III,C+
11214,CSE308 Software Engineering,B
11214,CSE331 Fundamentals of Computer Security,B-
11214,CSE334 Introduction to Multimedia Systems,C+
11214,CSE337 Scripting Languages,B-
11214,CSE350 Theory of Computation: Honors,B
11214,CSE352 Artificial Intelligence,C
11214,CSE361 Web Security,B
11214,CSE380 Computer Game Programming,F
11214,CSE391 Benevolent Computing,A
11215,CSE114 Computer Science I,C
11215,CSE160 Computer Science A: Honors,B
11215,CSE214 Computer Science II,A
11215,CSE215 Foundations of Computer Science,A-
11215,CSE219 Computer Science III,C+
11215,CSE331 Fundamentals of Computer Security,A-
11215,CSE352 Artificial Intelligence,A
11215,CSE361 Web Security,D
11215,CSE371 Logic,A-
11215,CSE376 Advanced System Programming in UNIX/C,B-
11215,CSE385 Analysis of Algorithms: Honors,C
11215,CSE390 Natural Language Processing,C+
11215,CSE391 Benevolent Computing,C+
11215,CSE487 Research in Computer Science,A-
11216,CSE114 Computer Science I,C+
11216,CSE160 Computer Science A: Honors,C+
11216,CSE214 Computer Science II,B
11216,CSE215 Foundations of Computer Science,C+
11216,CSE219 Computer Science III,B
11216,CSE301 History of Computing,A
11216,CSE307 Principles of Programming Languages,A
11216,CSE308 Software Engineering,B+
11216,CSE323 Human Computer Interaction,A
11216,CSE325 Computers and Sculpture,A-
11216,CSE350 Theory of Computation: Honors,A
11216,CSE352 Artificial Intelligence,B-
11216,CSE378 Introduction to Robotics,C
11216,CSE391 Benevolent Computing,A
11217,CSE102 Introduction to Web Design and Programming,C+
11217,CSE114 Computer Science I,B+
11217,CSE160 Computer Science A: Honors,B
11217,CSE214 Computer Science II,B
11217,CSE215 Foundations of Computer Science,F
11217,CSE219 Computer Science III,C
11217,CSE300 Technical Communications,B+
11217,CSE301 History of Computing,C
11217,CSE304 Compiler Design,F
11217,CSE320 System Fundementals II,B
11217,CSE337 Scripting Languages,B
11217,CSE391 Benevolent Computing,C
11217,CSE392 Social Network Analysis,A-
11218,CSE101 Introduction to Computers,C+
11218,CSE114 Computer Science I,B+
11218,CSE130 Introduction to Programming in C,A-
11218,CSE214 Computer Science II,B-
11218,CSE215 Foundations of Computer Science,C+
11218,CSE219 Computer Science III,B
11218,CSE307 Principles of Programming Languages,B
11218,CSE310 Computer Networks,C+
11218,CSE311 Systems Administration,B+
11218,CSE320 System Fundementals II,F
11218,CSE323 Human Computer Interaction,C
11218,CSE325 Computers and Sculpture,A
11218,CSE390 Natural Language Processing,B
11219,CSE114 Computer Science I,B
11219,CSE130 Introduction to Programming in C,B+
11219,CSE214 Computer Science II,A-
11219,CSE215 Foundations of Computer Science,B-
11219,CSE219 Computer Science III,C+
11219,CSE261 Laboratory for Computer Science B: Honors,B
11219,CSE303 Introduction to the Theory of Computation,A-
11219,CSE320 System Fundementals II,B+
11219,CSE333 User Interface Development,B
11219,CSE336 Internet Programming,B
11219,CSE352 Artificial Intelligence,B
11219,CSE370 Wireless and Mobile Networking,B-
11219,CSE371 Logic,B+
11220,CSE114 Computer Science I,C+
11220,CSE160 Computer Science A: Honors,B+
11220,CSE161 Laboratory for Computer Science A: Honors,B
11220,CSE214 Computer Science II,C
11220,CSE215 Foundations of Computer Science,A-
11220,CSE219 Computer Science III,B+
11220,CSE304 Compiler Design,C
11220,CSE308 Software Engineering,A
11220,"CSE312 Legal, Social, and Ethical Issues in Information Systems",C+
11220,CSE350 Theory of Computation: Honors,B-
11220,CSE378 Introduction to Robotics,B
11220,CSE391 Benevolent Computing,A
11221,CSE114 Computer Science I,D
11221,CSE150 Foundations of Computer Science: Honors,B-
11221,CSE214 Computer Science II,A-
11221,CSE215 Foundations of Computer Science,B-
11221,CSE219 Computer Science III,B-
11221,CSE260 Computer Science B: Honors,A-
11221,CSE305 Principles of Database Systems,C
11221,CSE350 Theory of Computation: Honors,B-
11221,CSE353 Machine Learning,B
11221,CSE371 Logic,C
11221,CSE376 Advanced System Programming in UNIX/C,A
11221,CSE378 Introduction to Robotics,B+
11221,CSE385 Analysis of Algorithms: Honors,C+
11222,CSE114 Computer Science I,A-
11222,CSE214 Computer Science II,B-
11222,CSE215 Foundations of Computer Science,B
11222,CSE219 Computer Science III,A
11222,CSE230 Intermediate Programming in C and C++,A
11222,CSE261 Laboratory for Computer Science B: Honors,C+
11222,CSE311 Systems Administration,B-
11222,CSE333 User Interface Development,B-
11222,CSE337 Scripting Languages,C
